company_number,company_status
NI630042,dissolved
NI629101,dissolved
NI628654,dissolved
NI628703,dissolved
NI629182,dissolved
NI629266,dissolved
NI628570,dissolved
NI628535,dissolved
NI628747,dissolved
NI629057,dissolved
NI628956,dissolved
NI628504,dissolved
NI628661,dissolved
NI628647,dissolved
NI628706,dissolved
NI628978,dissolved
NI629051,dissolved
NI629068,dissolved
NI629095,dissolved
NI629859,dissolved
NI630142,dissolved
NI630199,dissolved
NI630334,dissolved
NI629193,dissolved
NI629091,dissolved
NI629212,dissolved
NI629358,dissolved
NI629482,dissolved
NI629466,dissolved
NI629646,dissolved
NI629575,dissolved
NI630046,dissolved
NI630169,dissolved
NI629865,dissolved
NI630226,dissolved
NI630519,dissolved
NI628964,dissolved
NI629516,dissolved
NI629661,dissolved
NI629900,dissolved
NI629923,dissolved
NI630020,dissolved
NI629872,dissolved
NI629941,dissolved
NI630253,dissolved
NI628598,dissolved
NI628669,dissolved
NI628486,dissolved
NI628487,dissolved
NI629067,dissolved
NI628910,dissolved
NI629145,dissolved
NI629117,dissolved
NI629356,dissolved
NI629350,dissolved
NI629713,dissolved
NI629622,dissolved
NI629868,dissolved
NI629947,dissolved
NI630153,dissolved
NI630278,dissolved
NI630048,dissolved
NI629119,dissolved
NI629217,dissolved
NI629361,dissolved
NI629522,dissolved
NI629524,dissolved
NI629525,dissolved
NI629456,dissolved
NI629668,dissolved
NI629577,dissolved
NI629609,dissolved
NI629733,dissolved
NI629844,dissolved
NI630052,dissolved
NI630072,dissolved
NI629992,dissolved
NI630085,dissolved
NI629161,dissolved
NI630047,dissolved
NI630161,dissolved
NI630356,dissolved
NI629241,dissolved
NI630440,dissolved
NI629268,dissolved
NI630288,dissolved
NI630294,dissolved
NI629378,dissolved
NI629334,dissolved
NI629598,dissolved
NI629600,dissolved
NI629693,dissolved
NI629901,dissolved
NI629949,dissolved
NI629842,dissolved
NI630159,dissolved
NI630041,dissolved
NI630426,dissolved
NI630220,dissolved
NI629190,dissolved
NI629458,dissolved
NI629559,dissolved
NI629564,dissolved
NI629779,dissolved
NI629780,dissolved
NI629696,dissolved
NI629880,dissolved
NI630150,dissolved
NI630154,dissolved
NI630200,dissolved
NI630080,dissolved
NI628818,dissolved
NI628829,dissolved
NI629382,dissolved
NI629578,dissolved
NI629682,dissolved
NI629666,dissolved
NI629935,dissolved
NI629749,dissolved
NI629973,dissolved
NI628603,dissolved
NI628562,dissolved
NI628840,dissolved
NI628914,dissolved
NI629065,dissolved
NI629105,dissolved
NI628804,dissolved
NI628972,dissolved
NI628974,dissolved
OC398115,dissolved
OC397613,dissolved
OC397427,dissolved
OC397510,dissolved
OC397543,dissolved
OC397615,dissolved
OC397703,dissolved
OC397682,dissolved
OC397731,dissolved
OC397355,dissolved
OC397374,dissolved
OC397506,dissolved
OC397508,dissolved
OC397511,dissolved
OC397542,dissolved
OC397488,dissolved
OC397877,dissolved
OC397353,dissolved
OC397484,dissolved
OC397502,dissolved
OC397777,dissolved
OC397971,dissolved
OC397738,dissolved
OC397633,dissolved
OC397408,dissolved
OC397411,dissolved
OC397704,dissolved
OC397808,dissolved
OC397934,dissolved
OC397970,dissolved
OC397665,dissolved
OC397347,dissolved
OC397423,dissolved
OC397426,dissolved
OC397565,dissolved
OC397787,dissolved
OC397811,dissolved
OC397673,dissolved
OC397981,dissolved
OC397997,dissolved
OC398017,dissolved
OC397367,dissolved
OC397479,dissolved
OC397388,dissolved
OC397452,dissolved
OC397690,dissolved
OC397972,dissolved
OC397612,dissolved
OC397666,dissolved
OC397680,dissolved
OC397723,dissolved
OC397838,dissolved
OC397869,dissolved
OC397841,dissolved
OC397868,dissolved
OC397870,dissolved
OC397896,dissolved
OC398175,dissolved
OC397882,dissolved
OC398172,dissolved
OC397840,dissolved
OC397898,dissolved
OC397566,dissolved
OC398054,dissolved
OC397888,dissolved
OC397962,dissolved
OC398062,dissolved
OC397333,dissolved
OC398214,dissolved
OC397617,dissolved
OC398332,dissolved
OC397761,dissolved
OC398163,dissolved
OC398105,dissolved
OC398111,dissolved
OC397926,dissolved
OC397403,dissolved
OC398236,dissolved
OC397686,dissolved
OC397763,dissolved
OC397662,dissolved
OC398203,dissolved
OC398090,dissolved
OC398099,dissolved
OC397911,dissolved
OC397914,dissolved
OC398329,dissolved
OC398063,dissolved
OC398094,dissolved
OC397915,dissolved
OC397337,dissolved
OC398189,dissolved
OC397936,dissolved
OC397863,dissolved
OC397935,dissolved
OC398096,dissolved
OC398110,dissolved
OC397765,dissolved
OC398019,dissolved
OC398044,dissolved
OC398057,dissolved
OC397929,dissolved
OC398127,dissolved
OC398200,dissolved
OC398060,dissolved
OC398124,dissolved
OC397394,dissolved
OC398224,dissolved
OC398227,dissolved
OC397657,dissolved
OC398052,dissolved
OC397858,dissolved
OC398103,dissolved
OC398235,dissolved
OC398328,dissolved
OC397576,dissolved
OC397762,dissolved
OC397948,dissolved
OC397398,dissolved
OC397827,dissolved
OC397953,dissolved
OC398155,dissolved
OC397458,dissolved
OC397949,dissolved
OC397954,dissolved
OC398023,dissolved
OC398035,dissolved
OC398048,dissolved
OC397857,dissolved
OC397399,dissolved
OC398187,dissolved
OC398300,dissolved
OC397757,dissolved
OC397932,dissolved
OC397946,dissolved
OC398071,dissolved
OC398288,dissolved
OC398297,dissolved
OC397643,dissolved
OC397843,dissolved
OC398154,dissolved
OC398192,dissolved
OC398072,dissolved
OC398073,dissolved
OC397921,dissolved
OC397400,dissolved
OC398122,dissolved
OC398194,dissolved
OC398293,dissolved
OC397758,dissolved
OC398095,dissolved
OC398106,dissolved
OC398143,dissolved
OC398146,dissolved
OC398283,dissolved
OC399062,dissolved
OC397366,dissolved
OC397372,dissolved
OC397373,dissolved
OC397437,dissolved
OC397492,dissolved
OC397960,dissolved
OC397564,dissolved
OC397707,dissolved
OC397743,dissolved
OC397803,dissolved
OC397983,dissolved
OC397996,dissolved
OC397623,dissolved
OC397536,dissolved
OC397694,dissolved
OC397973,dissolved
OC397676,dissolved
OC397725,dissolved
OC397782,dissolved
OC397801,dissolved
OC397979,dissolved
OC397987,dissolved
OC398015,dissolved
OC397597,dissolved
OC397635,dissolved
OC397498,dissolved
OC397683,dissolved
OC397614,dissolved
OC397737,dissolved
OC397754,dissolved
OC397732,dissolved
OC397812,dissolved
OC397384,dissolved
OC397580,dissolved
OC397592,dissolved
OC397585,dissolved
OC397978,dissolved
OC397986,dissolved
OC397719,dissolved
OC397447,dissolved
OC397655,dissolved
OC397781,dissolved
OC397659,dissolved
OC397675,dissolved
09828940,dissolved
09828944,dissolved
NI633482,dissolved
09885182,dissolved
09708506,dissolved
09632897,dissolved
09634725,dissolved
09472611,dissolved
09859369,dissolved
09862370,dissolved
09906801,dissolved
09752283,dissolved
09713005,dissolved
09566969,dissolved
10096262,active
09978456,active
09972978,active
09953931,active
10005048,active
09998362,active
10128274,active
09978818,active
10110489,active
10130784,active
10040034,active
10022046,active
10116419,active
10129866,active
09966190,active
10001805,active
10097179,active
09971668,active
10104431,active
09951072,active
09997435,active
09952009,active
09983396,active
10379849,active
10205792,active
10206156,active
10354045,active
10379471,active
10197129,active
10337852,active
10205099,active
10261287,active
10177232,active
10207914,active
10201323,active
10177428,active
10384617,active
10170735,active
10246875,active
10323515,active
10316915,active
10182526,active
10314849,active
10327413,active
10207007,active
10187576,active
10280760,active
10199360,active
10096106,active
09994556,active
SC549174,active
10144963,active
10185625,active
10175310,active
10170330,active
10493807,active
10178773,active
10083876,active
09934254,active
10526266,active
10148126,active
10295726,active
10145628,active
10036647,active
10159279,active
09981932,active
10149602,active
09963775,active
09981784,active
09961577,active
09974680,active
10327696,active
10180257,active
10151623,active
10173464,active
10500389,active
10408016,active
10180421,active
10151602,active
10190947,active
10171632,active
10447801,active
10148293,active
10161745,active
10457372,active
10193336,active
10193626,active
10159582,active
10156889,active
10158324,active
10420455,active
10142581,active
10481344,active
10188992,active
10431036,active
10200101,active
10150363,active
10168007,active
10504682,active
10525747,active
10157388,active
10183199,active
10469498,active
10425183,active
10370511,active
10375054,active
10284157,active
10244652,active
10182080,active
10236844,active
10191378,active
10339427,active
10348113,active
10250467,active
10180633,active
10182666,active
10251941,active
10294889,active
10199877,active
10345124,active
10187320,active
10335354,active
10181637,active
10204643,active
10161440,active
10149049,active
10121993,active
10172873,active
10153628,active
10162513,active
10166681,active
10516016,active
10259102,active
10118627,active
10469237,active
10169016,active
10146145,active
09952488,active
10475053,active
10197964,active
10490056,active
10201897,active
10341730,active
10161475,active
10156541,active
10318438,active
10350754,active
10347892,active
10371205,active
10100125,active
10174571,active
10437210,active
10231741,active
10321250,active
10181704,active
NI640480,active
10152778,active
10176094,active
10492757,active
10251711,active
10173606,active
10161184,active
10025609,active
10336329,active
10163925,active
10178816,active
10258008,active
10162197,active
SC532396,active
09959900,active
10135400,active
10051360,active
10402374,active
10177736,active
10315968,active
10315732,active
10270622,active
10267091,active
10501584,active
10177536,active
10184437,active
10168117,active
10535804,active
10165434,active
SC532365,active
09936898,active
10162933,active
10119299,active
10179639,active
10123757,active
10188525,active
10163447,active
10315369,active
10203704,active
10138608,active
10146740,active
10007681,active
10100229,active
10488097,active
SC530031,active
OC415222,active
OC411417,active
OC404059,active
OC407585,active
OC414188,active
OC413983,active
OC407249,active
OC415129,active
SO305584,active
OC407492,active
OC412862,active
OC404420,active
OC414691,active
OC414636,active
OC414543,active
OC414481,active
OC414459,active
OC412123,active
OC413640,active
OC414569,active
NC001348,active
OC414627,active
OC412114,active
OC411892,active
OC414852,active
OC411320,active
OC407582,active
OC407638,active
OC414451,active
OC411706,active
OC413428,active
OC411572,active
OC407570,active
OC411792,active
OC407488,active
OC404267,active
OC407587,active
OC403953,active
OC407619,active
OC412403,active
OC415202,active
OC411432,active
OC404014,active
NC001342,active
OC411205,active
OC412597,active
OC403826,active
OC411952,active
SO305661,active
SO305926,active
OC412059,active
OC411338,active
OC413893,active
OC414064,active
OC413526,active
OC411357,active
OC404006,active
OC407403,active
OC414685,active
OC413852,active
OC413932,active
OC404047,active
OC414255,active
OC415274,active
OC407630,active
OC404016,active
OC415211,active
OC414646,active
OC404173,active
OC403862,active
OC407485,active
OC412582,active
OC403790,active
OC407550,active
OC411646,active
OC403888,active
OC414517,active
OC403951,active
OC407336,active
OC414783,active
OC403920,active
OC413430,active
SO305605,active
OC404126,active
OC414573,active
OC407632,active
OC407254,active
OC413574,active
OC404288,active
OC404376,active
OC412007,active
OC415117,active
OC407174,active
OC404525,active
OC404082,active
OC404262,active
OC413711,active
OC413519,active
OC414240,active
OC404141,active
OC412160,active
OC414853,active
OC414436,active
OC412661,active
OC414341,active
OC412170,active
OC414418,active
OC407480,active
OC404275,active
OC403832,active
OC407188,active
OC414505,active
OC403775,active
OC407655,active
OC411416,active
OC414990,active
OC407377,active
OC404117,active
OC403842,active
OC407350,active
OC411198,active
OC415051,active
OC415275,active
OC404633,active
OC414994,active
OC415044,active
OC412990,active
OC414978,active
OC411281,active
OC411263,active
OC411503,active
OC415210,active
OC411372,active
OC413171,active
OC415287,active
OC411399,active
OC414786,active
OC404400,active
OC404372,active
OC415060,active
OC403725,active
OC403968,active
OC412724,active
OC407641,active
OC415273,active
OC415270,active
OC411495,active
OC411663,active
OC411247,active
OC403764,active
OC404697,active
OC415146,active
OC415132,active
OC414966,active
OC404567,active
OC404290,active
OC414784,active
OC407171,active
OC407390,active
OC414903,active
OC412683,active
OC411445,active
OC414170,active
OC407242,active
OC407618,active
OC404109,active
OC407317,active
OC411553,active
OC413360,active
OC404657,active
OC408427,active
OC403924,active
OC403946,active
OC404188,active
OC415099,active
OC403962,active
OC411296,active
OC411378,active
OC413011,active
OC407659,active
OC404145,active
OC407135,active
OC411598,active
OC403918,active
OC407552,active
SO305919,active
SO305916,active
SO305922,active
SO305920,active
OC407425,active
OC407603,active
OC414890,active
OC403668,active
OC415138,active
OC404514,active
OC407624,active
OC415260,active
OC407654,active
OC414700,active
SO305619,active
10257377,active
10361298,active
10174017,active
10172739,active
10023274,active
10007477,active
10261717,active
10281033,active
10324217,active
10324184,active
10029943,active
10341359,active
10219097,active
10226386,active
10510999,active
10186111,active
10004943,active
10451754,active
10399850,active
10079623,active
10303228,active
10408072,active
10114644,active
09979482,active
10541091,active
10166359,active
10347906,active
10239054,active
10229630,active
10001337,active
10475272,active
10476913,active
09937144,active
10184316,active
10028222,active
10292050,active
10358067,active
10119755,active
10449530,active
10382760,active
10028625,active
10253041,active
10479863,active
10479917,active
10443190,active
09976843,active
10451211,active
09935026,active
10428448,active
10395804,active
NI640379,dissolved
NI639770,dissolved
NI640468,dissolved
NI640505,dissolved
NI639909,dissolved
NI639272,dissolved
NI640154,dissolved
NI640198,dissolved
NI640206,dissolved
NI639208,dissolved
NI639265,dissolved
NI639487,dissolved
NI639499,dissolved
NI640263,dissolved
NI639501,dissolved
NI639556,dissolved
NI639197,dissolved
NI639046,dissolved
NI639053,dissolved
NI639733,dissolved
NI640008,dissolved
NI640029,dissolved
NI639309,dissolved
NI640146,dissolved
NI639344,dissolved
NI640217,dissolved
NI639623,dissolved
NI639686,dissolved
NI640452,dissolved
NI639780,dissolved
NI640011,dissolved
NI639126,dissolved
NI639352,dissolved
NI640257,dissolved
NI639618,dissolved
NI640002,dissolved
NI640615,dissolved
NI640927,dissolved
NI640179,dissolved
NI639964,dissolved
NI640639,dissolved
NI640650,dissolved
NI640340,dissolved
NI640818,dissolved
NI640584,dissolved
NI639724,dissolved
NI639256,dissolved
NI639257,dissolved
NI639450,dissolved
NI639702,dissolved
NI639738,dissolved
NI639739,dissolved
NI639552,dissolved
NI639791,dissolved
NI639800,dissolved
NI639808,dissolved
NI640475,dissolved
NI639999,dissolved
NI640182,dissolved
NI640668,dissolved
NI639843,dissolved
NI639877,dissolved
NI639935,dissolved
NI639944,dissolved
NI640083,dissolved
NI640526,dissolved
NI640305,dissolved
NI640050,dissolved
NI640072,dissolved
NI640096,dissolved
NI640332,dissolved
NI640390,dissolved
NI640705,dissolved
NI640915,dissolved
NI640959,dissolved
NI640013,dissolved
NI640656,dissolved
NI640680,dissolved
NI640743,dissolved
NI640628,dissolved
NI640717,dissolved
NI640913,dissolved
NI641009,dissolved
NI639167,dissolved
NI638974,dissolved
NI639143,dissolved
NI640215,dissolved
NI639643,dissolved
NI640413,dissolved
NI639002,dissolved
NI639302,dissolved
NI639665,dissolved
NI639478,dissolved
NI639557,dissolved
NI640467,dissolved
NI639903,dissolved
NI639945,dissolved
NI639955,dissolved
NI639978,dissolved
NI639996,dissolved
NI640094,dissolved
NI639047,dissolved
NI639732,dissolved
NI639759,dissolved
NI640183,dissolved
NI639664,dissolved
NI639453,dissolved
NI639540,dissolved
NI639641,dissolved
NI639789,dissolved
NI639865,dissolved
NI639957,dissolved
NI640051,dissolved
NI640524,dissolved
NI640769,dissolved
NI639036,dissolved
NI639270,dissolved
NI639502,dissolved
NI639529,dissolved
NI639550,dissolved
NI640478,dissolved
NI639908,dissolved
NI640306,dissolved
NI640327,dissolved
NI640367,dissolved
NI640975,dissolved
NI639737,dissolved
NI639263,dissolved
NI639448,dissolved
NI639496,dissolved
NI639796,dissolved
NI639823,dissolved
NI639836,dissolved
NI639856,dissolved
NI640620,dissolved
NI640670,dissolved
NI640540,dissolved
NI640359,dissolved
NI640790,dissolved
NI640779,dissolved
NI639731,dissolved
NI639851,dissolved
NI639215,dissolved
NI639377,dissolved
NI639085,dissolved
NI639114,dissolved
NI639249,dissolved
NI639345,dissolved
NI640266,dissolved
NI639561,dissolved
NI640428,dissolved
NI639867,dissolved
NI640502,dissolved
NI639928,dissolved
NI639998,dissolved
NI640723,dissolved
NI640759,dissolved
NI641037,dissolved
NI640761,dissolved
NI639891,dissolved
NI639923,dissolved
NI639924,dissolved
NI639942,dissolved
NI639986,dissolved
NI640170,dissolved
NI640047,dissolved
NI640659,dissolved
NI640733,dissolved
NI640117,dissolved
NI640679,dissolved
NI640828,dissolved
NI639980,dissolved
NI640118,dissolved
NI640350,dissolved
NI640356,dissolved
NI640550,dissolved
NI640127,dissolved
NI640058,dissolved
NI639886,dissolved
NI639926,dissolved
NI640153,dissolved
NI639525,dissolved
NI639589,dissolved
NI640402,dissolved
NI640419,dissolved
NI639804,dissolved
NI639185,dissolved
NI639124,dissolved
NI639144,dissolved
NI640210,dissolved
NI639234,dissolved
NI640447,dissolved
NI640471,dissolved
NI640009,dissolved
NI640086,dissolved
NI640113,dissolved
NI640130,dissolved
NI640218,dissolved
NI640690,dissolved
NI640500,dissolved
OC406839,dissolved
OC404586,dissolved
OC404961,dissolved
OC405544,dissolved
OC404798,dissolved
OC404800,dissolved
OC404900,dissolved
OC404925,dissolved
OC404956,dissolved
OC405360,dissolved
OC406804,dissolved
OC404507,dissolved
OC404589,dissolved
OC405507,dissolved
OC405609,dissolved
OC405668,dissolved
OC405700,dissolved
OC405723,dissolved
OC405886,dissolved
OC406878,dissolved
OC405262,dissolved
OC404518,dissolved
OC404590,dissolved
OC405652,dissolved
OC406872,dissolved
OC404840,dissolved
OC404906,dissolved
OC404914,dissolved
OC406849,dissolved
OC404627,dissolved
OC404661,dissolved
OC404756,dissolved
OC404992,dissolved
OC405802,dissolved
OC404913,dissolved
OC404944,dissolved
OC405447,dissolved
OC404923,dissolved
OC406790,dissolved
OC406798,dissolved
OC406834,dissolved
OC404501,dissolved
OC404740,dissolved
OC404918,dissolved
OC405015,dissolved
OC405265,dissolved
OC406813,dissolved
OC404417,dissolved
OC404734,dissolved
OC406918,dissolved
OC405282,dissolved
OC405288,dissolved
OC405356,dissolved
OC405582,dissolved
OC404988,dissolved
OC405323,dissolved
OC405461,dissolved
OC405570,dissolved
OC406133,dissolved
OC407013,dissolved
OC406911,dissolved
OC404762,dissolved
OC404848,dissolved
OC404871,dissolved
OC405304,dissolved
OC405384,dissolved
OC405897,dissolved
OC406129,dissolved
OC406974,dissolved
OC406992,dissolved
OC407007,dissolved
OC407112,dissolved
OC406908,dissolved
OC406923,dissolved
OC406927,dissolved
OC404874,dissolved
OC405004,dissolved
OC405393,dissolved
OC405407,dissolved
OC406123,dissolved
OC407003,dissolved
OC407238,dissolved
OC406891,dissolved
OC405494,dissolved
OC404755,dissolved
OC404946,dissolved
OC405457,dissolved
OC406125,dissolved
OC406135,dissolved
OC405610,dissolved
OC406897,dissolved
OC406904,dissolved
OC405479,dissolved
OC405496,dissolved
OC405497,dissolved
OC405387,dissolved
OC407092,dissolved
OC405595,dissolved
OC406921,dissolved
OC405020,dissolved
OC405284,dissolved
OC405296,dissolved
OC404795,dissolved
OC405337,dissolved
OC405395,dissolved
OC405950,dissolved
OC407011,dissolved
OC407096,dissolved
OC406920,dissolved
OC404760,dissolved
OC404878,dissolved
OC404976,dissolved
OC404981,dissolved
OC406066,dissolved
OC406126,dissolved
OC407170,dissolved
OC406916,dissolved
OC405276,dissolved
OC405374,dissolved
OC404849,dissolved
OC404969,dissolved
OC405591,dissolved
OC406909,dissolved
OC405477,dissolved
OC405503,dissolved
OC404978,dissolved
OC405231,dissolved
OC406118,dissolved
OC407090,dissolved
OC404790,dissolved
OC404845,dissolved
OC404876,dissolved
OC405351,dissolved
OC405399,dissolved
OC405418,dissolved
OC406061,dissolved
OC406102,dissolved
OC405442,dissolved
OC405495,dissolved
OC404873,dissolved
OC404875,dissolved
OC404909,dissolved
OC405417,dissolved
OC405891,dissolved
OC406117,dissolved
OC406138,dissolved
OC406998,dissolved
OC406925,dissolved
OC405267,dissolved
OC405914,dissolved
OC407000,dissolved
OC406889,dissolved
OC406910,dissolved
OC406917,dissolved
OC406919,dissolved
OC405162,dissolved
OC405389,dissolved
OC404770,dissolved
OC406051,dissolved
OC406922,dissolved
OC405295,dissolved
OC405386,dissolved
OC404774,dissolved
OC404973,dissolved
OC405344,dissolved
OC406144,dissolved
OC404984,dissolved
OC407270,dissolved
OC405340,dissolved
OC405363,dissolved
OC406120,dissolved
OC406124,dissolved
OC406969,dissolved
OC405759,dissolved
OC405768,dissolved
OC405429,dissolved
OC406305,dissolved
OC407296,dissolved
OC405933,dissolved
OC405940,dissolved
OC405912,dissolved
OC405742,dissolved
OC405772,dissolved
OC405484,dissolved
OC405696,dissolved
OC406222,dissolved
OC406229,dissolved
OC405816,dissolved
OC405860,dissolved
OC405953,dissolved
OC406187,dissolved
OC405848,dissolved
OC405197,dissolved
OC407392,dissolved
OC405939,dissolved
OC405941,dissolved
OC406183,dissolved
OC405974,dissolved
OC405747,dissolved
OC405753,dissolved
SC582916,active
SC573676,active
SC577055,active
SC567737,active
SC575337,active
SC572849,active
SC558213,active
SC563738,active
SC572811,active
SC563936,active
SC559245,active
SC565577,active
SC582294,active
SC568526,active
SC574265,active
SC562686,active
SC573098,active
SC557752,active
SC581452,active
10643043,active
10597663,active
10846997,active
10775526,active
10771237,active
10773774,active
10746293,active
10788319,active
11043345,active
10894057,active
10789502,active
10937767,active
10743679,active
10674358,active
10633409,active
10901758,active
10940220,active
10748734,active
10749192,active
10965742,active
10919302,active
10736101,active
10751568,active
10920141,active
10663356,active
10768235,active
10787575,active
10876624,active
10697905,active
10858394,active
10993406,active
10689171,active
10788538,active
10860875,active
10800568,active
10626831,active
10930891,active
10694091,active
10738557,active
10997397,active
10707916,active
10769985,active
10778001,active
10896429,active
10993373,active
10791672,active
10795086,active
10682172,active
10749173,active
10707535,active
10843051,active
10900029,active
10675712,active
10732984,active
10782210,active
10779596,active
11002886,active
10707163,active
10656075,active
10621459,active
10758193,active
10879048,active
10716405,active
10750392,active
10738874,active
10768167,active
10991503,active
10795013,active
10740915,active
10960021,active
10734440,active
10807956,active
10794102,active
10764952,active
10922120,active
10760924,active
10755135,active
10957910,active
10631066,active
10619564,active
10734535,active
10919490,active
10729632,active
10785516,active
10775066,active
10705154,active
10770867,active
10774746,active
10941529,active
10990654,active
10651001,active
10763442,active
10764203,active
10995115,active
10758641,active
10759470,active
10796492,active
10994902,active
10714387,active
10759168,active
10989270,active
10718776,active
10636647,active
10682981,active
10716323,active
10737700,active
10726507,active
10837146,active
10714249,active
10758067,active
10777287,active
10758820,active
10729847,active
10723972,active
11000649,active
10746406,active
10770648,active
10632835,active
10741791,active
10784441,active
10723142,active
10707121,active
10718158,active
10721181,active
10730761,active
10737904,active
10828430,active
10776696,active
10630004,active
10738825,active
10733978,active
10771220,active
10623950,active
10615613,active
10740093,active
10752071,active
10757477,active
10622034,active
10933085,active
10754272,active
11104946,active
11091843,active
11022484,active
11026819,active
11091755,active
11079045,active
11106995,active
11106573,active
11005430,active
11045306,active
11106327,active
11033037,active
11124366,active
11053194,active
11089048,active
11014471,active
10698789,active
11069325,active
11040567,active
11059589,active
11033233,active
11048058,active
11063438,active
11041401,active
10915487,active
10778420,active
10755355,active
11032912,active
10734610,active
11026572,active
11027540,active
10646273,active
10661357,active
10730219,active
11121448,active
10770194,active
10750426,active
10850966,active
11062015,active
10790325,active
10733021,active
OC419787,active
OC420426,active
OC419293,active
SO306196,active
OC415655,active
SO306197,active
OC417013,active
OC420045,active
OC419403,active
OC420022,active
OC420436,active
OC416344,active
OC420204,active
OC419613,active
OC420203,active
OC415618,active
OC419359,active
OC417223,active
OC417099,active
OC415926,active
SO305973,active
OC419355,active
OC419427,active
OC416631,active
OC416454,active
OC420476,active
OC416078,active
OC418579,active
OC419947,active
OC419412,active
OC416038,active
OC420114,active
SO306049,active
OC417029,active
OC420291,active
OC416029,active
OC419551,active
OC419960,active
OC419793,active
OC419695,active
OC415357,active
OC419855,active
OC416862,active
OC420018,active
OC416636,active
OC417818,active
OC416393,active
OC420453,active
OC416695,active
OC416030,active
NC001425,active
OC416820,active
OC416545,active
OC416166,active
OC420183,active
OC416642,active
OC418765,active
NC001404,active
OC415489,active
OC420300,active
OC420318,active
OC419395,active
OC416112,active
OC415763,active
OC415598,active
OC415521,active
OC419237,active
OC420351,active
OC420098,active
OC416143,active
OC419743,active
OC418668,active
OC416039,active
OC416511,active
OC415308,active
OC419283,active
OC419286,active
OC418574,active
OC417067,active
NC001444,active
OC415352,active
OC416052,active
OC419544,active
OC417715,active
OC418654,active
OC415942,active
OC416485,active
OC419425,active
OC419262,active
OC416579,active
OC417105,active
OC416757,active
OC419554,active
OC416800,active
OC415757,active
SO306054,active
SO306138,active
OC416113,active
SO306051,active
OC419982,active
OC416374,active
OC416364,active
OC415738,active
OC417206,active
OC415832,active
OC416065,active
OC417387,active
OC417125,active
OC416491,active
OC418530,active
OC417318,active
OC417738,active
OC416271,active
OC419797,active
OC420405,active
OC415816,active
OC420402,active
SO306064,active
OC419108,active
OC419717,active
OC416135,active
OC417118,active
OC415561,active
OC416665,active
OC416353,active
OC417523,active
OC416970,active
OC416788,active
OC416025,active
OC416702,active
OC418100,active
OC417126,active
OC416422,active
OC415395,active
OC416533,active
OC415498,active
OC415426,active
NC001437,active
OC418077,active
OC420451,active
OC419158,active
OC416960,active
OC415944,active
OC419222,active
OC415815,active
OC417790,active
OC417475,active
OC416957,active
OC416157,active
OC416685,active
OC419883,active
SO305989,active
OC419696,active
OC416327,active
OC420219,active
OC416100,active
OC420142,active
OC416493,active
OC416483,active
OC416407,active
SO305967,active
OC416626,active
SO305940,active
OC420067,active
OC416355,active
OC420127,active
OC416149,active
OC418056,active
OC418053,active
OC417276,active
OC416229,active
OC416616,active
OC420339,active
SO306265,active
OC416907,active
OC415368,active
OC420258,active
OC418079,active
SO305934,active
OC420329,active
OC420247,active
OC420246,active
OC416058,active
OC416512,active
OC415532,active
OC416277,active
OC416451,active
OC415608,active
OC416376,active
OC416632,active
OC415589,active
OC418475,active
SO306033,active
OC419583,active
OC418860,active
OC415778,active
OC420004,active
NC001422,active
OC416765,active
OC415929,active
NI642985,dissolved
NI643037,dissolved
NI643042,dissolved
NI643138,dissolved
NI643080,dissolved
NI643105,dissolved
NI643118,dissolved
NI643145,dissolved
NI643109,dissolved
NI643120,dissolved
NI643122,dissolved
NI643115,dissolved
NI643161,dissolved
NI643183,dissolved
NI643174,dissolved
NI643170,dissolved
NI643159,dissolved
NI643173,dissolved
NI643164,dissolved
NI643167,dissolved
NI643189,dissolved
NI643290,dissolved
NI643194,dissolved
NI643208,dissolved
NI642951,dissolved
NI643009,dissolved
NI643004,dissolved
NI643005,dissolved
NI643253,dissolved
NI643241,dissolved
NI643309,dissolved
NI642963,dissolved
NI643060,dissolved
NI643268,dissolved
NI642964,dissolved
NI642968,dissolved
NI643043,dissolved
NI642960,dissolved
NI643000,dissolved
NI643199,dissolved
NI643144,dissolved
NI643041,dissolved
NI643229,dissolved
NI642939,dissolved
NI642952,dissolved
NI642970,dissolved
NI643089,dissolved
NI643212,dissolved
NI643273,dissolved
NI642971,dissolved
NI643012,dissolved
NI643129,dissolved
NI643278,dissolved
NI643238,dissolved
NI642965,dissolved
NI643003,dissolved
NI643001,dissolved
NI643346,dissolved
NI643367,dissolved
NI643369,dissolved
NI643390,dissolved
NI643342,dissolved
NI643365,dissolved
NI643552,dissolved
NI643564,dissolved
NI643396,dissolved
NI643331,dissolved
NI643407,dissolved
NI643508,dissolved
NI643516,dissolved
NI643595,dissolved
NI643652,dissolved
NI643474,dissolved
NI643477,dissolved
NI643479,dissolved
NI643728,dissolved
NI643494,dissolved
NI643588,dissolved
NI643592,dissolved
NI643501,dissolved
NI643503,dissolved
NI643557,dissolved
NI643454,dissolved
NI643471,dissolved
NI643666,dissolved
NI643352,dissolved
NI643509,dissolved
NI643438,dissolved
NI643551,dissolved
NI643482,dissolved
NI643565,dissolved
NI643573,dissolved
NI643512,dissolved
NI643583,dissolved
NI643567,dissolved
NI643439,dissolved
NI643649,dissolved
NI643598,dissolved
NI643602,dissolved
NI643631,dissolved
NI643665,dissolved
NI643662,dissolved
NI643765,dissolved
NI643781,dissolved
NI643653,dissolved
